"lsoa11cd","CAUTH18NM","lsoa11nm","median_95Q1","median_95Q2","median_95Q3","median_95Q4","median_96Q1","median_96Q2","median_96Q3","median_96Q4","median_97Q1","median_97Q2","median_97Q3","median_97Q4","median_98Q1","median_98Q2","median_98Q3","median_98Q4","median_99Q1","median_99Q2","median_99Q3","median_99Q4","median_00Q1","median_00Q2","median_00Q3","median_00Q4","median_01Q1","median_01Q2","median_01Q3","median_01Q4","median_02Q1","median_02Q2","median_02Q3","median_02Q4","median_03Q1","median_03Q2","median_03Q3","median_03Q4","median_04Q1","median_04Q2","median_04Q3","median_04Q4","median_05Q1","median_05Q2","median_05Q3","median_05Q4","median_06Q1","median_06Q2","median_06Q3","median_06Q4","median_07Q1","median_07Q2","median_07Q3","median_07Q4","median_08Q1","median_08Q2","median_08Q3","median_08Q4","median_09Q1","median_09Q2","median_09Q3","median_09Q4","median_10Q1","median_10Q2","median_10Q3","median_10Q4","median_11Q1","median_11Q2","median_11Q3","median_11Q4","median_12Q1","median_12Q2","median_12Q3","median_12Q4","median_13Q1","median_13Q2","median_13Q3","median_13Q4","median_14Q1","median_14Q2","median_14Q3","median_14Q4","median_15Q1","median_15Q2","median_15Q3","median_15Q4","median_16Q1","median_16Q2","median_16Q3","median_16Q4","median_17Q1","median_17Q2","median_17Q3","median_17Q4","median_18Q1","median_18Q2","median_18Q3","median_18Q4"
"E01010918","West Yorkshire","Calderdale 007B",NA,NA,NA,NA,18000,111974.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79000,NA,NA,NA,NA,155000,NA,NA,NA,NA,NA,NA,85000,NA,NA,NA,50000,NA,1e+05,50000,NA,NA,71500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595000,NA,NA,NA,NA,NA,NA,362000,NA,NA,NA,425000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010919","West Yorkshire","Calderdale 007C",NA,56500,58475,57425,75000,78500,80250,75000,75000,58500,NA,NA,NA,NA,NA,NA,NA,NA,59950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239950,236225,207247.5,177995,187500,141495,137995,123500,120000,NA,NA,NA,NA,NA,NA,189000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010920","West Yorkshire","Calderdale 007D",NA,NA,NA,NA,NA,NA,NA,77000,NA,NA,75000,79562.5,71722,NA,NA,NA,79000,74000,115000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129995,120000,NA,NA,NA,NA,NA,NA,119950,169950,131245,117972.5,109725,NA,NA,199475,NA,215000,NA,319000,NA,NA,NA,160000,NA,NA,NA,175000,NA,NA,176625,122500,122500,150000,NA,92000,NA,NA,NA,NA,130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,195000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010921","West Yorkshire","Calderdale 007E",NA,92000,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151000,NA,NA,NA,NA,NA,NA,NA,135000,116500,125000,140000,126250,120000,NA,390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010922","West Yorkshire","Calderdale 020A",NA,92000,NA,60000,NA,NA,NA,NA,NA,NA,NA,NA,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,NA,125000,126250,NA,210000,NA,249475,250000,264500,250000,168995,164995,118575,344995,253500,3e+05,330000,NA,344995,NA,62752,170000,425000,186995,169995,229250,195000,199995,197500,176000,191497.5,NA,177995,NA,NA,NA,249000,NA,145000,NA,136225,NA,125000,NA,163000,125000,135975,NA,NA,257300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010923","West Yorkshire","Calderdale 004F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176500,NA,NA,NA,NA,NA,NA,69000,NA,NA,239330,NA,120000,125000,195000,119950,96206,340000,102475,NA,185000,229967,175000,2e+05,167000,166250,173625,160000,151000,81667,160000,171000,NA,245000,NA,NA,NA,NA,NA,NA,NA,NA,125000,NA,NA,NA,155000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,265000,NA,NA,250000,242500,NA,NA
"E01010924","West Yorkshire","Calderdale 002B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010925","West Yorkshire","Calderdale 002C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65000,NA,NA,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,NA,113750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010926","West Yorkshire","Calderdale 002D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33000,NA,NA,NA,NA,NA,NA,94950,119950,119950,145950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010927","West Yorkshire","Calderdale 009A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79972.5,77995,86495,NA,NA,89485,87950,95000,NA,NA,NA,NA,NA,NA,NA,NA,NA,145999,137999,114999,166999.5,139999,237999,NA,NA,NA,NA,149997.5,NA,NA,210000,177747.5,84372.5,333995,NA,203745,250000,269997.5,177995,264995,204995,319995,3e+05,201622.5,252495,191497.5,227500,165995,184995,174995,244995,222495,222495,209995,199995,211894.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010928","West Yorkshire","Calderdale 009B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129950,NA,NA,34000,NA,NA,NA,NA,NA,NA,NA,168000,54000,NA,165000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010929","West Yorkshire","Calderdale 010A",NA,NA,NA,NA,60000,60000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49000,NA,NA,NA,NA,NA,NA,87495,99995,99495,99995,113000,125000,NA,158000,NA,NA,NA,NA,112999,110999,106500,159999,160500,146249,159000,NA,147450,115427,136950,NA,148975,NA,147500,136500,NA,NA,NA,NA,NA,139000,NA,NA,35000,NA,NA,NA,NA,121250,105000,70000,69000,121235,NA,NA,NA,NA,NA,NA,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010930","West Yorkshire","Calderdale 010B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,110000,110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010931","West Yorkshire","Calderdale 003A",85995,52500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128495,127495,118745,134995,168495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248000,NA,NA,NA,205000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010932","West Yorkshire","Calderdale 003B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79000,NA,57500,NA,NA,NA,NA,NA,NA,245000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149995,158495,159500,174995,174997.5,177995,178497.5,186000,169000,236000,NA,NA,NA,130000,NA,230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000,NA,NA,NA,285000,215000,NA,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010933","West Yorkshire","Calderdale 003C",85000,150000,NA,NA,NA,50000,40000,34000,NA,53625,NA,NA,NA,NA,NA,125000,121500,114000,124375,123000,123000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000,NA,125000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155000,651041,395000,NA,NA,NA,NA,120000,NA,382500,NA,NA,NA,NA,NA,NA,375000,395000,NA,NA,NA,392500,375000,NA,NA,360000,194950,NA,NA,NA,379995,447495,394995,474996,474995
"E01010934","West Yorkshire","Calderdale 008A",NA,NA,NA,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,64950,80725,65950,65950,65950,NA,NA,48950,46950,85995,81995,81995,64950,63500,63500,40000,NA,57500,NA,NA,NA,NA,129000,108375,NA,NA,NA,190000,NA,NA,80000,NA,80000,60000,NA,99000,NA,NA,129500,NA,95000,85000,92000,NA,NA,90000,90000,NA,85000,NA,NA,NA,NA,207500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010935","West Yorkshire","Calderdale 003D",NA,117000,120700,NA,NA,NA,NA,NA,NA,NA,NA,58000,NA,NA,15000,NA,NA,NA,NA,62997.5,64747.5,160800,68000,69995,104997.5,69995,90000,78000,NA,140000,NA,130000,122000,NA,132500,130000,140000,NA,1e+05,NA,NA,NA,NA,NA,NA,230000,250000,248500,NA,250000,250000,144995,149995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010936","West Yorkshire","Calderdale 003E",NA,NA,32142,NA,50000,NA,154500,NA,NA,NA,NA,NA,NA,104950,86000,108950,64000,99950,97950,156950,122950,104450,139950,162450,NA,NA,NA,NA,315000,NA,NA,305000,3e+05,NA,NA,NA,NA,151995,2e+05,319995,245000,242872.5,374997.5,322495,292472.5,239995,249995,139995,212995,217995,152500,319995,NA,NA,NA,65000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,NA,NA,NA,NA,NA,NA,NA,220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010937","West Yorkshire","Calderdale 003F",NA,NA,NA,NA,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235000,225000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010938","West Yorkshire","Calderdale 006A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54450,42450,60400,58950,59950,NA,59950,NA,NA,NA,NA,NA,NA,NA,NA,47000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,NA,NA,NA,NA,NA,NA
"E01010939","West Yorkshire","Calderdale 005B",NA,NA,NA,NA,NA,118000,102000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103995,92495,94995,109995,119000,109995,117000,125450,105000,NA,NA,NA,NA,NA,NA,NA,NA,154750,172225,129950,141472.5,149995,146995,185995,178995,180000,168000,169995,NA,NA,164725,189950,201475,194950,187450,NA,189950,NA,NA,133000,225000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010940","West Yorkshire","Calderdale 006B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,NA,NA,NA,186995,194995,131995,137995,148995,174995,146995,174370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010941","West Yorkshire","Calderdale 005C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216500,225000,235000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010942","West Yorkshire","Calderdale 005D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62500,NA,NA,NA,NA,NA,35000,NA,NA,53158,NA,NA,64370,64995,59995,52500,59995,119995,159725,145394,143747.5,NA,NA,NA,NA,NA,NA,NA,NA,24000,NA,155000,NA,NA,55560,144124,112999,132999,174500,179999,179999,164000,157950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010943","West Yorkshire","Calderdale 006C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010944","West Yorkshire","Calderdale 005E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010945","West Yorkshire","Calderdale 024D",NA,NA,NA,NA,175000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73450,72995,99950,NA,105000,NA,NA,124500,135000,145000,126000,157000,152000,NA,310000,156950,NA,NA,NA,NA,NA,NA,NA,NA,395000,NA,NA,215000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137500,134950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010946","West Yorkshire","Calderdale 023A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179284,NA,173500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010947","West Yorkshire","Calderdale 023B",NA,NA,NA,55000,NA,89995,107644,89999,NA,110000,111497.5,114995,104995,109995,99995,123995,117497.5,129995,129995,129995,96995,129999,148950,137975,NA,2e+05,NA,222500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295000,NA,NA,157500,NA,NA,133000,190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010948","West Yorkshire","Calderdale 024E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010949","West Yorkshire","Calderdale 019E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,NA,NA,105000,NA,88000,180000,122000,93000,106250,101500,245000,111000,190000,87000,159950,197950,136950,47500,174950,NA,176030,143175,NA,171950,161300,191750,NA,225000,NA,NA,NA,NA,NA,NA,108659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,NA,NA,NA,NA,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178499,199950
"E01010950","West Yorkshire","Calderdale 023C",44500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79950,52950,63950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99500,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010951","West Yorkshire","Calderdale 023D",NA,NA,NA,NA,NA,NA,NA,NA,NA,55950,53950,49450,54000,54000,63750,54000,62000,58900,54150,57000,49995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,NA,NA,NA,NA,335000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010952","West Yorkshire","Calderdale 027A",NA,NA,NA,NA,NA,NA,27500,NA,NA,NA,52475,47495,NA,NA,NA,46495,NA,45000,46495,45495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000,NA,NA,NA,NA,240000,254475,350000,NA,NA,NA,NA,NA,275000,212500,289500,NA,NA,NA,168250,245000,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226250,1e+05,87500,72500,73000,NA,136000,NA,158000,NA,NA,NA,NA,NA,NA,NA,282500,302500,NA,NA,NA,255000,285000
"E01010953","West Yorkshire","Calderdale 027B",NA,52995,52995,49415,54995,67995,67995,51950,NA,NA,242500,249950,NA,175000,185000,165000,165000,NA,NA,NA,155000,184000,NA,NA,NA,NA,NA,NA,NA,125000,140000,143500,NA,180000,163500,112500,175000,70000,NA,NA,212500,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,NA,NA,NA,440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010954","West Yorkshire","Calderdale 027C",NA,NA,1e+05,75000,NA,99950,NA,NA,NA,NA,NA,NA,136500,NA,NA,NA,NA,87500,111000,95000,91000,87000,120975,112500,142950,NA,221500,122000,67750,124000,132500,109995,115000,128250,127495,154995,163500,262495,172500,269995,244995,242995,329500,259995,305000,249995,244995,199995,204995,241495,205711.5,145995,268685,384995,193995,357497.5,NA,89995,169997.5,305000,90000,290000,290000,2e+05,319999,277500,NA,332999,NA,347500,NA,NA,NA,NA,NA,NA,NA,NA,NA,240000,252500,NA,220000,2e+05,NA,NA,NA,NA,NA,329995,329995,329995,357495,NA,325000,NA
"E01010955","West Yorkshire","Calderdale 027D",NA,NA,47450,49950,47453,104000,29500,NA,NA,NA,192500,NA,NA,167500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010956","West Yorkshire","Calderdale 020B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575000,NA,467500,NA,170000,NA,250000,550000,246000,NA,177250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010957","West Yorkshire","Calderdale 027E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66950,59950,64000,92497.5,58000,NA,NA,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220000,NA,NA,235000,219500,245000,NA,216000,NA,NA,245000,NA,NA,NA,NA,NA,2e+05,NA,230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010958","West Yorkshire","Calderdale 020C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,NA,NA,NA,372500,NA,NA,NA,NA,124975,126950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315000,250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010959","West Yorkshire","Calderdale 020D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55475,77975,59950,96475,NA,NA,NA,NA,NA,NA,NA,NA,NA,285000,NA,NA,79455,82475,82950,55950,NA,NA,NA,NA,NA,NA,NA,NA,NA,240000,NA,NA,225000,NA,234000,229000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
